NO.,Code,ShotCnt,AlarmDescription,StartTime,ResetTime
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 9:41:6,4/2/2019 9:41:53
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:41:1,4/2/2019 9:41:52
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:41:1,4/2/2019 9:41:52
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:41:1,4/2/2019 9:41:52
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 9:41:0,4/2/2019 9:41:51
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:41:0,4/2/2019 9:41:51
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:41:0,4/2/2019 9:41:50
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:41:0,4/2/2019 9:41:50
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:40:59,4/2/2019 9:41:50
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:40:59,4/2/2019 9:41:49
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 9:40:59,4/2/2019 9:41:49
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:40:55,4/2/2019 9:41:48
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:40:55,4/2/2019 9:41:48
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:40:55,4/2/2019 9:41:48
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:40:55,4/2/2019 9:41:47
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:40:54,4/2/2019 9:41:47
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 9:40:54,4/2/2019 9:41:46
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:40:54,4/2/2019 9:41:46
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:40:54,4/2/2019 9:41:46
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:40:53,4/2/2019 9:41:45
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:40:53,4/2/2019 9:41:45
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:40:53,4/2/2019 9:41:44
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:40:53,4/2/2019 9:41:44
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:40:48,4/2/2019 9:41:44
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:40:48,4/2/2019 9:41:43
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:40:48,4/2/2019 9:41:43
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:40:48,4/2/2019 9:41:42
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:40:47,4/2/2019 9:41:42
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:40:47,4/2/2019 9:41:42
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:40:47,4/2/2019 9:41:41
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:40:46,4/2/2019 9:41:41
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:40:46,4/2/2019 9:41:40
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:40:46,4/2/2019 9:41:40
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:40:46,4/2/2019 9:41:40
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:40:39,4/2/2019 9:40:44
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:38:48,4/2/2019 9:40:39
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:38:47,4/2/2019 9:40:38
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:38:47,4/2/2019 9:40:38
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:38:47,4/2/2019 9:40:37
 ,6020,1,ERR_0F_TEMPERR,4/2/2019 9:38:47,4/2/2019 9:40:37
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 9:38:46,4/2/2019 9:40:37
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:38:46,4/2/2019 9:40:36
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:38:46,4/2/2019 9:40:36
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:38:45,4/2/2019 9:40:36
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 9:38:45,4/2/2019 9:40:35
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:38:45,4/2/2019 9:40:35
 ,6010,1,ERR_0F_TEMPERR,4/2/2019 9:38:45,4/2/2019 9:40:34
 ,6009,1,ERR_0F_TEMPERR,4/2/2019 9:38:44,4/2/2019 9:40:34
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 9:38:40,4/2/2019 9:40:34
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 9:38:40,4/2/2019 9:40:33
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 9:38:39,4/2/2019 9:40:33
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 9:38:39,4/2/2019 9:40:32
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 9:38:39,4/2/2019 9:40:32
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:38:38,4/2/2019 9:40:32
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 9:38:38,4/2/2019 9:40:31
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 9:38:38,4/2/2019 9:40:31
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 9:38:38,4/2/2019 9:40:31
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 9:38:37,4/2/2019 9:40:30
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:38:37,4/2/2019 9:40:30
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 9:38:33,4/2/2019 9:40:29
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 9:38:33,4/2/2019 9:40:29
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:38:32,4/2/2019 9:40:29
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:38:32,4/2/2019 9:40:28
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 9:38:32,4/2/2019 9:40:28
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 9:38:31,4/2/2019 9:40:27
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:38:31,4/2/2019 9:40:27
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:38:31,4/2/2019 9:40:27
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:38:31,4/2/2019 9:40:26
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:38:30,4/2/2019 9:40:26
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:38:30,4/2/2019 9:40:26
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:38:30,4/2/2019 9:40:25
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:38:25,4/2/2019 9:40:25
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:38:25,4/2/2019 9:40:24
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:38:25,4/2/2019 9:40:24
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:38:25,4/2/2019 9:40:24
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 9:38:24,4/2/2019 9:40:23
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 9:38:24,4/2/2019 9:40:23
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 9:38:24,4/2/2019 9:40:22
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:38:24,4/2/2019 9:40:22
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:38:23,4/2/2019 9:40:22
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:38:23,4/2/2019 9:40:21
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:38:23,4/2/2019 9:40:21
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:38:22,4/2/2019 9:40:20
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:38:22,4/2/2019 9:40:20
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:38:17,4/2/2019 9:40:20
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:38:17,4/2/2019 9:40:19
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:38:16,4/2/2019 9:40:19
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:38:16,4/2/2019 9:40:19
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 9:38:16,4/2/2019 9:40:18
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 9:38:16,4/2/2019 9:40:18
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:38:15,4/2/2019 9:40:17
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:38:15,4/2/2019 9:40:17
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 9:38:15,4/2/2019 9:40:17
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 9:38:14,4/2/2019 9:40:16
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:38:14,4/2/2019 9:40:16
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 9:38:14,4/2/2019 9:40:15
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:38:10,4/2/2019 9:40:15
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:38:10,4/2/2019 9:40:15
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:38:10,4/2/2019 9:40:14
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 9:38:9,4/2/2019 9:40:14
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:38:9,4/2/2019 9:40:14
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:38:9,4/2/2019 9:40:13
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:38:9,4/2/2019 9:40:13
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:38:8,4/2/2019 9:40:12
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:38:8,4/2/2019 9:40:12
 ,5930,1,ERR_0F_TEMPERR,4/2/2019 9:38:8,4/2/2019 9:40:12
 ,5929,1,ERR_0F_TEMPERR,4/2/2019 9:38:8,4/2/2019 9:40:11
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:38:3,4/2/2019 9:40:11
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:38:2,4/2/2019 9:40:10
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:38:2,4/2/2019 9:40:10
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:38:2,4/2/2019 9:40:10
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:38:2,4/2/2019 9:40:9
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 9:38:1,4/2/2019 9:40:9
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:38:1,4/2/2019 9:40:9
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:38:1,4/2/2019 9:40:8
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:38:1,4/2/2019 9:40:8
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:38:0,4/2/2019 9:40:7
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:38:0,4/2/2019 9:40:7
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:38:0,4/2/2019 9:40:7
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:37:55,4/2/2019 9:40:6
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:37:55,4/2/2019 9:40:6
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:37:55,4/2/2019 9:40:5
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:37:55,4/2/2019 9:40:5
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:37:54,4/2/2019 9:40:5
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:37:54,4/2/2019 9:40:4
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:37:54,4/2/2019 9:40:4
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:37:54,4/2/2019 9:40:4
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:37:53,4/2/2019 9:40:3
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:37:53,4/2/2019 9:40:3
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:37:53,4/2/2019 9:40:2
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:36:5,4/2/2019 9:36:5
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:35:21,4/2/2019 9:35:59
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:35:20,4/2/2019 9:35:59
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:35:20,4/2/2019 9:35:58
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:35:20,4/2/2019 9:35:58
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 9:35:19,4/2/2019 9:35:58
 ,6018,1,ERR_0F_TEMPERR,4/2/2019 9:35:19,4/2/2019 9:35:57
 ,6017,1,ERR_0F_TEMPERR,4/2/2019 9:35:19,4/2/2019 9:35:57
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:35:19,4/2/2019 9:35:56
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:35:18,4/2/2019 9:35:56
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:35:18,4/2/2019 9:35:56
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 9:35:18,4/2/2019 9:35:55
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:35:18,4/2/2019 9:35:55
 ,6011,1,ERR_0F_TEMPERR,4/2/2019 9:35:17,4/2/2019 9:35:55
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 9:35:13,4/2/2019 9:35:54
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 9:35:13,4/2/2019 9:35:54
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 9:35:12,4/2/2019 9:35:53
 ,6004,1,ERR_0F_TEMPERR,4/2/2019 9:35:12,4/2/2019 9:35:53
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 9:35:12,4/2/2019 9:35:53
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:35:12,4/2/2019 9:35:52
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 9:35:11,4/2/2019 9:35:52
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 9:35:11,4/2/2019 9:35:52
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 9:35:11,4/2/2019 9:35:51
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 9:35:11,4/2/2019 9:35:51
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:35:10,4/2/2019 9:35:50
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 9:35:6,4/2/2019 9:35:50
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 9:35:6,4/2/2019 9:35:50
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:35:5,4/2/2019 9:35:49
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:35:5,4/2/2019 9:35:49
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 9:35:5,4/2/2019 9:35:49
 ,5987,1,ERR_0F_TEMPERR,4/2/2019 9:35:4,4/2/2019 9:35:48
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:35:4,4/2/2019 9:35:48
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:35:4,4/2/2019 9:35:47
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:35:4,4/2/2019 9:35:47
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:35:3,4/2/2019 9:35:47
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:35:3,4/2/2019 9:35:46
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:35:3,4/2/2019 9:35:46
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:34:57,4/2/2019 9:35:46
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:34:57,4/2/2019 9:35:45
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:34:57,4/2/2019 9:35:45
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:34:57,4/2/2019 9:35:44
 ,5972,1,ERR_0F_TEMPERR,4/2/2019 9:34:56,4/2/2019 9:35:44
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 9:34:56,4/2/2019 9:35:44
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 9:34:56,4/2/2019 9:35:43
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:34:56,4/2/2019 9:35:43
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:34:55,4/2/2019 9:35:42
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:34:55,4/2/2019 9:35:42
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:34:55,4/2/2019 9:35:42
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:34:55,4/2/2019 9:35:41
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:34:54,4/2/2019 9:35:41
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:34:50,4/2/2019 9:35:41
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:34:50,4/2/2019 9:35:40
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:34:50,4/2/2019 9:35:40
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:34:49,4/2/2019 9:35:39
 ,5954,1,ERR_0F_TEMPERR,4/2/2019 9:34:49,4/2/2019 9:35:39
 ,5953,1,ERR_0F_TEMPERR,4/2/2019 9:34:49,4/2/2019 9:35:39
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:34:49,4/2/2019 9:35:38
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:34:48,4/2/2019 9:35:38
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 9:34:48,4/2/2019 9:35:38
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 9:34:48,4/2/2019 9:35:37
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:34:48,4/2/2019 9:35:37
 ,5947,1,ERR_0F_TEMPERR,4/2/2019 9:34:47,4/2/2019 9:35:36
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:34:45,4/2/2019 9:35:36
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:34:44,4/2/2019 9:35:36
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:34:44,4/2/2019 9:35:35
 ,5940,1,ERR_0F_TEMPERR,4/2/2019 9:34:44,4/2/2019 9:35:35
 ,6377,1,ERR_0F_TEMPERR,4/2/2019 9:34:44,4/2/2019 9:35:35
 ,5936,1,ERR_0F_TEMPERR,4/2/2019 9:34:43,4/2/2019 9:35:34
 ,5935,1,ERR_0F_TEMPERR,4/2/2019 9:34:43,4/2/2019 9:35:34
 ,5934,1,ERR_0F_TEMPERR,4/2/2019 9:34:43,4/2/2019 9:35:33
 ,5933,1,ERR_0F_TEMPERR,4/2/2019 9:34:43,4/2/2019 9:35:33
 ,6345,1,ERR_0F_TEMPERR,4/2/2019 9:34:42,4/2/2019 9:35:33
 ,5931,1,ERR_0F_TEMPERR,4/2/2019 9:34:42,4/2/2019 9:35:32
 ,5928,1,ERR_0F_TEMPERR,4/2/2019 9:34:39,4/2/2019 9:35:32
 ,5927,1,ERR_0F_TEMPERR,4/2/2019 9:34:39,4/2/2019 9:35:31
 ,5926,1,ERR_0F_TEMPERR,4/2/2019 9:34:39,4/2/2019 9:35:31
 ,5925,1,ERR_0F_TEMPERR,4/2/2019 9:34:38,4/2/2019 9:35:31
 ,6351,1,ERR_0F_TEMPERR,4/2/2019 9:34:38,4/2/2019 9:35:30
 ,5923,1,ERR_0F_TEMPERR,4/2/2019 9:34:38,4/2/2019 9:35:30
 ,5920,1,ERR_0F_TEMPERR,4/2/2019 9:34:38,4/2/2019 9:35:30
 ,5919,1,ERR_0F_TEMPERR,4/2/2019 9:34:37,4/2/2019 9:35:29
 ,5918,1,ERR_0F_TEMPERR,4/2/2019 9:34:37,4/2/2019 9:35:29
 ,5917,1,ERR_0F_TEMPERR,4/2/2019 9:34:37,4/2/2019 9:35:28
 ,5916,1,ERR_0F_TEMPERR,4/2/2019 9:34:37,4/2/2019 9:35:28
 ,5915,1,ERR_0F_TEMPERR,4/2/2019 9:34:36,4/2/2019 9:35:28
 ,5912,1,ERR_0F_TEMPERR,4/2/2019 9:34:32,4/2/2019 9:35:27
 ,5911,1,ERR_0F_TEMPERR,4/2/2019 9:34:31,4/2/2019 9:35:27
 ,5910,1,ERR_0F_TEMPERR,4/2/2019 9:34:31,4/2/2019 9:35:27
 ,5909,1,ERR_0F_TEMPERR,4/2/2019 9:34:31,4/2/2019 9:35:26
 ,5908,1,ERR_0F_TEMPERR,4/2/2019 9:34:31,4/2/2019 9:35:26
 ,5907,1,ERR_0F_TEMPERR,4/2/2019 9:34:30,4/2/2019 9:35:25
 ,5904,1,ERR_0F_TEMPERR,4/2/2019 9:34:30,4/2/2019 9:35:25
 ,5903,1,ERR_0F_TEMPERR,4/2/2019 9:34:30,4/2/2019 9:35:25
 ,5902,1,ERR_0F_TEMPERR,4/2/2019 9:34:30,4/2/2019 9:35:24
 ,5901,1,ERR_0F_TEMPERR,4/2/2019 9:34:29,4/2/2019 9:35:24
 ,5900,1,ERR_0F_TEMPERR,4/2/2019 9:34:29,4/2/2019 9:35:24
 ,6024,1,ERR_0F_TEMPERR,4/2/2019 9:33:36,4/2/2019 9:34:21
 ,6362,1,ERR_0F_TEMPERR,4/2/2019 9:33:35,4/2/2019 9:34:21
 ,6022,1,ERR_0F_TEMPERR,4/2/2019 9:33:35,4/2/2019 9:34:21
 ,6021,1,ERR_0F_TEMPERR,4/2/2019 9:33:35,4/2/2019 9:34:20
 ,6019,1,ERR_0F_TEMPERR,4/2/2019 9:33:35,4/2/2019 9:34:20
 ,6018,1,ERR_0F_TEMPERR,4/2/2019 9:33:34,4/2/2019 9:34:20
 ,6017,1,ERR_0F_TEMPERR,4/2/2019 9:33:34,4/2/2019 9:34:19
 ,6016,1,ERR_0F_TEMPERR,4/2/2019 9:33:34,4/2/2019 9:34:19
 ,6015,1,ERR_0F_TEMPERR,4/2/2019 9:33:33,4/2/2019 9:34:19
 ,6014,1,ERR_0F_TEMPERR,4/2/2019 9:33:33,4/2/2019 9:34:18
 ,6013,1,ERR_0F_TEMPERR,4/2/2019 9:33:33,4/2/2019 9:34:18
 ,6012,1,ERR_0F_TEMPERR,4/2/2019 9:33:33,4/2/2019 9:34:17
 ,6010,1,ERR_0F_TEMPERR,4/2/2019 9:33:32,4/2/2019 9:34:17
 ,6009,1,ERR_0F_TEMPERR,4/2/2019 9:33:32,4/2/2019 9:34:17
 ,6008,1,ERR_0F_TEMPERR,4/2/2019 9:33:29,4/2/2019 9:34:16
 ,6007,1,ERR_0F_TEMPERR,4/2/2019 9:33:29,4/2/2019 9:34:16
 ,6005,1,ERR_0F_TEMPERR,4/2/2019 9:33:28,4/2/2019 9:34:16
 ,6003,1,ERR_0F_TEMPERR,4/2/2019 9:33:28,4/2/2019 9:34:15
 ,6002,1,ERR_0F_TEMPERR,4/2/2019 9:33:28,4/2/2019 9:34:15
 ,6001,1,ERR_0F_TEMPERR,4/2/2019 9:33:28,4/2/2019 9:34:14
 ,6000,1,ERR_0F_TEMPERR,4/2/2019 9:33:27,4/2/2019 9:34:14
 ,5999,1,ERR_0F_TEMPERR,4/2/2019 9:33:27,4/2/2019 9:34:14
 ,5998,1,ERR_0F_TEMPERR,4/2/2019 9:33:27,4/2/2019 9:34:13
 ,5997,1,ERR_0F_TEMPERR,4/2/2019 9:33:27,4/2/2019 9:34:13
 ,5996,1,ERR_0F_TEMPERR,4/2/2019 9:33:26,4/2/2019 9:34:13
 ,5995,1,ERR_0F_TEMPERR,4/2/2019 9:33:26,4/2/2019 9:34:12
 ,5992,1,ERR_0F_TEMPERR,4/2/2019 9:33:23,4/2/2019 9:34:12
 ,5991,1,ERR_0F_TEMPERR,4/2/2019 9:33:23,4/2/2019 9:34:11
 ,5990,1,ERR_0F_TEMPERR,4/2/2019 9:33:23,4/2/2019 9:34:11
 ,5989,1,ERR_0F_TEMPERR,4/2/2019 9:33:22,4/2/2019 9:34:11
 ,5988,1,ERR_0F_TEMPERR,4/2/2019 9:33:22,4/2/2019 9:34:10
 ,5986,1,ERR_0F_TEMPERR,4/2/2019 9:33:22,4/2/2019 9:34:10
 ,5984,1,ERR_0F_TEMPERR,4/2/2019 9:33:22,4/2/2019 9:34:10
 ,5983,1,ERR_0F_TEMPERR,4/2/2019 9:33:21,4/2/2019 9:34:9
 ,5982,1,ERR_0F_TEMPERR,4/2/2019 9:33:21,4/2/2019 9:34:9
 ,5981,1,ERR_0F_TEMPERR,4/2/2019 9:33:21,4/2/2019 9:34:9
 ,5980,1,ERR_0F_TEMPERR,4/2/2019 9:33:20,4/2/2019 9:34:8
 ,5979,1,ERR_0F_TEMPERR,4/2/2019 9:33:20,4/2/2019 9:34:8
 ,5976,1,ERR_0F_TEMPERR,4/2/2019 9:33:17,4/2/2019 9:34:7
 ,5975,1,ERR_0F_TEMPERR,4/2/2019 9:33:17,4/2/2019 9:34:7
 ,5974,1,ERR_0F_TEMPERR,4/2/2019 9:33:16,4/2/2019 9:34:7
 ,5973,1,ERR_0F_TEMPERR,4/2/2019 9:33:16,4/2/2019 9:34:6
 ,5971,1,ERR_0F_TEMPERR,4/2/2019 9:33:16,4/2/2019 9:34:6
 ,5970,1,ERR_0F_TEMPERR,4/2/2019 9:33:15,4/2/2019 9:34:6
 ,5969,1,ERR_0F_TEMPERR,4/2/2019 9:33:15,4/2/2019 9:34:5
 ,5968,1,ERR_0F_TEMPERR,4/2/2019 9:33:15,4/2/2019 9:34:5
 ,5967,1,ERR_0F_TEMPERR,4/2/2019 9:33:15,4/2/2019 9:34:4
 ,5966,1,ERR_0F_TEMPERR,4/2/2019 9:33:14,4/2/2019 9:34:4
 ,5965,1,ERR_0F_TEMPERR,4/2/2019 9:33:14,4/2/2019 9:34:4
 ,5964,1,ERR_0F_TEMPERR,4/2/2019 9:33:14,4/2/2019 9:34:3
 ,5963,1,ERR_0F_TEMPERR,4/2/2019 9:33:14,4/2/2019 9:34:3
 ,5960,1,ERR_0F_TEMPERR,4/2/2019 9:33:11,4/2/2019 9:34:3
 ,5959,1,ERR_0F_TEMPERR,4/2/2019 9:33:10,4/2/2019 9:34:2
 ,5957,1,ERR_0F_TEMPERR,4/2/2019 9:33:10,4/2/2019 9:34:2
 ,5955,1,ERR_0F_TEMPERR,4/2/2019 9:33:10,4/2/2019 9:34:1
 ,5952,1,ERR_0F_TEMPERR,4/2/2019 9:33:10,4/2/2019 9:34:1
 ,5951,1,ERR_0F_TEMPERR,4/2/2019 9:33:9,4/2/2019 9:34:1
 ,5950,1,ERR_0F_TEMPERR,4/2/2019 9:33:9,4/2/2019 9:34:0
 ,5949,1,ERR_0F_TEMPERR,4/2/2019 9:33:9,4/2/2019 9:34:0
 ,5948,1,ERR_0F_TEMPERR,4/2/2019 9:33:9,4/2/2019 9:34:0
 ,5946,1,ERR_0F_TEMPERR,4/2/2019 9:33:8,4/2/2019 9:33:59
 ,5944,1,ERR_0F_TEMPERR,4/2/2019 9:33:5,4/2/2019 9:33:59
 ,5943,1,ERR_0F_TEMPERR,4/2/2019 9:33:4,4/2/2019 9:33:58
 ,5941,1,ERR_0F_TEMPERR,4/2/2019 9:33:4,4/2/2019 9:33:58
